filename,width,height,class,xmin,ymin,xmax,ymax
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,165,670,215,719
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,413,546,458,597
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,442,543,482,585
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,176,427,216,466
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,211,425,252,469
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,216,383,254,426
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,216,189,258,225
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,31,47,57,73
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,43,14,72,46
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,60,5,89,37
tomates_2020-08-06-11-35-15_side_0126_00.jpg,720,720,Tomato,631,547,709,630
tomates_2020-08-06-11-35-15_side_0160_00.jpg,720,720,Tomato,430,288,592,430
tomates_2020-08-06-11-35-15_side_0160_00.jpg,720,720,Tomato,653,202,720,297
tomates_2020-08-06-11-35-15_side_0160_00.jpg,720,720,Tomato,611,166,692,261
tomates_2020-08-06-11-35-15_side_0160_00.jpg,720,720,Tomato,0,564,60,669
tomates_2020-08-06-11-35-15_side_0160_00.jpg,720,720,Tomato,26,580,105,664
tomates_2020-08-06-11-35-15_side_0160_00.jpg,720,720,Tomato,194,167,238,219
tomates_2020-08-06-11-35-15_side_0160_00.jpg,720,720,Tomato,389,213,544,350
tomates_2020-08-06-11-35-15_side_0160_00.jpg,720,720,Tomato,438,632,498,707
tomates_2020-08-06-11-35-15_side_0160_00.jpg,720,720,Tomato,651,120,720,195
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,677,335,714,376
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,661,362,695,393
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,593,506,643,548
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,621,583,672,635
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,332,628,402,691
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,435,644,457,669
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,443,567,466,591
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,446,584,471,611
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,459,613,476,639
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,443,616,464,640
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,0,324,46,395
tomates_2020-08-06-11-35-15_side_0195_00.jpg,720,720,Tomato,291,293,321,325
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,609,240,661,318
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,83,32,126,110
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,155,28,204,86
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,93,9,139,75
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,604,404,650,475
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,562,410,617,487
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,91,514,153,591
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,32,509,118,618
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,504,640,552,698
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,113,39,165,99
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,2,471,97,563
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,0,536,45,588
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,77,448,144,536
tomates_2020-08-06-11-35-15_side_0077_01.jpg,720,720,Tomato,0,452,39,498
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,397,49,445,92
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,478,0,523,48
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,414,0,476,63
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,259,508,294,550
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,351,332,400,389
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,76,389,139,453
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,364,673,421,720
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,76,655,151,716
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,324,677,387,720
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,410,628,480,700
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,340,583,400,647
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,361,612,427,680
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,377,227,447,296
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,358,265,413,317
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,69,449,120,499
tomates_2020-08-06-11-35-15_side_0102_00.jpg,720,720,Tomato,385,11,445,64
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,542,26,609,101
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,109,657,184,720
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,186,640,261,720
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,82,535,154,623
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,129,566,197,633
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,138,514,225,606
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,199,490,274,587
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,62,458,151,557
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,195,420,282,523
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,116,443,219,561
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,54,353,149,461
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,133,326,243,440
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,108,276,213,389
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,33,377,65,411
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,20,354,62,396
tomates_2020-08-06-11-35-15_side_0205_01.jpg,720,720,Tomato,635,553,690,610
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,208,298,284,388
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,93,202,182,297
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,51,166,132,261
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,156,583,254,694
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,244,536,341,670
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,236,620,326,720
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,91,120,171,195
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,140,156,212,229
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,255,55,330,146
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,296,189,381,303
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,185,104,278,202
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,182,73,254,139
tomates_2020-08-06-11-35-15_side_0160_01.jpg,720,720,Tomato,162,665,253,720
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,37,649,134,720
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,116,608,207,708
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,223,153,255,203
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,467,653,506,696
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,99,545,142,595
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,56,265,134,365
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,105,201,200,336
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,224,248,283,309
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,175,274,235,351
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,494,162,512,180
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,502,607,527,638
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,516,552,541,580
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,511,534,535,559
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,531,524,557,555
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,529,506,554,534
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,510,516,536,545
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,484,529,508,560
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,486,461,515,506
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,466,463,499,503
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,476,508,511,543
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,487,484,519,516
tomates_2020-08-06-11-35-15_side_0201_00.jpg,720,720,Tomato,530,453,555,473
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,96,460,127,497
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,332,322,410,398
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,198,530,306,666
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,256,517,355,655
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,344,52,439,146
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,305,0,391,95
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,386,0,499,119
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,582,367,653,445
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,105,495,144,540
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,62,374,119,432
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,552,62,583,95
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,83,419,140,477
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,528,79,560,111
tomates_2020-08-06-11-35-15_side_0222_00.jpg,720,720,Tomato,639,678,671,708
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,10,556,87,645
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,54,517,129,597
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,330,414,420,494
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,27,31,102,132
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,0,71,46,140
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,203,221,221,242
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,215,216,234,238
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,424,149,453,181
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,431,129,464,164
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,453,115,485,152
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,159,568,192,604
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,179,560,218,597
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,218,539,254,580
tomates_2020-08-06-11-35-15_side_0114_00.jpg,720,720,Tomato,190,649,218,682
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,320,656,350,693
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,333,631,380,692
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,361,656,403,704
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,378,676,425,720
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,697,609,720,658
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,340,109,399,175
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,6,42,82,126
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,94,8,175,87
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,601,406,625,433
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,593,427,615,452
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,607,464,627,485
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,616,410,640,438
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,699,181,720,221
tomates_2020-08-06-11-35-15_side_0153_00.jpg,720,720,Tomato,695,346,720,395
tomates_2020-08-06-11-35-15_side_0121_00.jpg,720,720,Tomato,661,404,720,498
tomates_2020-08-06-11-35-15_side_0121_00.jpg,720,720,Tomato,630,442,714,547
tomates_2020-08-06-11-35-15_side_0121_00.jpg,720,720,Tomato,259,422,284,452
tomates_2020-08-06-11-35-15_side_0121_00.jpg,720,720,Tomato,21,480,46,506
tomates_2020-08-06-11-35-15_side_0121_00.jpg,720,720,Tomato,51,462,87,500
tomates_2020-08-06-11-35-15_side_0121_00.jpg,720,720,Tomato,55,475,85,507
tomates_2020-08-06-11-35-15_side_0121_00.jpg,720,720,Tomato,70,520,106,554
tomates_2020-08-06-11-35-15_side_0121_00.jpg,720,720,Tomato,51,514,87,544
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,0,502,33,556
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,131,554,291,720
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,272,260,351,337
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,252,648,416,720
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,528,113,557,148
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,512,30,535,57
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,247,280,275,309
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,230,280,257,312
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,543,124,566,152
tomates_2020-08-06-11-35-15_side_0209_01.jpg,720,720,Tomato,671,557,707,596
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,467,564,499,597
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,494,573,530,613
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,505,536,568,608
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,542,516,604,601
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,589,511,644,599
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,644,597,679,638
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,665,608,702,654
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,667,646,694,677
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,683,631,711,664
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,668,531,702,569
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,643,511,678,548
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,542,337,576,368
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,443,223,489,270
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,468,227,521,283
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,491,214,551,289
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,530,150,591,219
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,572,129,609,178
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,572,170,608,216
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,590,168,626,210
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,477,0,522,28
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,692,186,711,207
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,699,181,719,202
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,688,200,710,218
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,0,591,14,617
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,0,560,21,586
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,0,602,22,629
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,182,175,232,234
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,218,178,257,226
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,234,150,276,194
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,177,135,214,176
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,222,75,272,121
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,183,93,230,145
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,129,595,179,664
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,7,379,26,398
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,19,370,38,389
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,124,351,142,369
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,0,15,14,37
tomates_2020-08-06-11-35-15_side_0140_01.jpg,720,720,Tomato,0,31,15,48
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,338,172,379,223
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,55,311,146,409
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,63,395,160,530
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,120,389,254,533
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,48,171,82,210
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,206,572,286,667
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,248,573,325,651
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,300,527,407,670
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,78,52,104,76
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,109,30,141,61
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,249,16,317,87
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,244,0,336,54
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,572,620,622,688
tomates_2020-08-06-11-35-15_side_0159_00.jpg,720,720,Tomato,300,0,376,57
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,328,579,356,611
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,0,651,63,720
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,26,616,117,720
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,0,152,45,262
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,314,594,339,620
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,347,566,376,600
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,378,540,405,572
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,383,565,409,595
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,402,554,438,587
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,362,492,403,533
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,151,509,170,529
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,159,490,184,519
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,248,284,277,312
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,208,108,234,138
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,238,266,264,307
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,0,277,26,323
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,333,289,379,340
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,519,247,586,316
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,328,544,361,581
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,478,341,500,364
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,490,342,508,361
tomates_2020-08-06-11-35-15_side_0216_01.jpg,720,720,Tomato,566,301,622,371
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,22,575,120,678
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,432,639,559,720
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,514,651,623,720
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,586,616,677,720
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,239,645,279,688
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,283,507,318,551
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,354,500,381,531
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,528,275,562,308
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,0,361,44,429
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,16,363,74,433
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,22,294,100,385
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,73,257,144,359
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,120,173,155,207
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,216,339,244,363
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,231,327,255,353
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,246,321,270,349
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,333,235,359,263
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,173,0,229,58
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,199,0,256,50
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,350,124,374,146
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,477,174,540,254
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,519,152,605,262
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,523,207,596,295
tomates_2020-08-06-11-35-15_side_0216_00.jpg,720,720,Tomato,546,277,586,323
tomates_2020-08-06-11-35-15_side_0158_00.jpg,720,720,Tomato,638,0,716,56
